"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_a","fielder_2_a","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-09-23","94.6","-2.21","5.79","Ohtani, Shohei",570482,660271,,"blocked_ball",,,,,14,"Gio Urshela walks.   Jose Miranda to 3rd.    Nick Gordon to 2nd.","R","R","R","MIN","LAA","B",,,1,0,2022,"-0.32","1.32","1.52","0.78",,669304,624503,1,1,"Bot",,,,,545358,,,10.54417100180491,-137.22232243159067,-10.466456621950215,-6.1137836596174076,27.005091713872456,-13.30161618902929,"3.48","1.62",,,,"95.9",2269,"6.9",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.55",,,,,,,,7,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",211,"0","0.086"
"SL","2022-09-23","83.8","-2.29","5.76","Ohtani, Shohei",570482,660271,,"ball",,,,,14,"Gio Urshela walks.   Jose Miranda to 3rd.    Nick Gordon to 2nd.","R","R","R","MIN","LAA","B",,,0,0,2022,"1.21","0.32","0.99","1.12",,669304,624503,1,1,"Bot",,,,,545358,,,5.222057427045907,-121.97262631135608,-4.967091968291503,11.104529483024042,23.91146823989475,-28.202547213048906,"3.32","1.62",,,,"84.6",2619,"6.8",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.74",,,,,,,,7,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",63,"0","0.063"
"SL","2022-09-23","85.2","-2.27","5.68","Ohtani, Shohei",624503,660271,"hit_by_pitch","hit_by_pitch",,,,,14,"Nick Gordon hit by pitch.    Jose Miranda to 2nd.","R","L","R","MIN","LAA","B",,,0,1,2022,"0.96","0.31","2.64","1.22",,,669304,1,1,"Bot",,,,,545358,,,9.65100293839631,-123.68344070636685,-4.7857722523119275,7.844306179903877,25.11996165155796,-28.18321120371627,"3.59","1.72",,,,"85.6",2540,"6.7",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.75",,,"0.7",1,0,0,,6,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",71,"0.035","0.441"
"FC","2022-09-23","90.3","-2.48","5.71","Ohtani, Shohei",624503,660271,,"foul",,,,,14,"Nick Gordon hit by pitch.    Jose Miranda to 2nd.","R","L","R","MIN","LAA","S",,,0,0,2022,"0.09","0.88","0.35","1.41",,,669304,1,1,"Bot",,,,,545358,,,6.860621835544856,-131.3295689056139,-6.661541066996766,-0.3699210623713489,27.502389831184303,-20.73494160186829,"3.59","1.72",6,"88.4",-14,"90.8",2336,"6.6",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.92",,,,,,,,6,1,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",207,"0","-0.048"
"FF","2022-09-23","95.8","-2.47","5.87","Ohtani, Shohei",669304,660271,"walk","ball",,,,,11,"Jose Miranda walks.","R","R","R","MIN","LAA","B",,,3,1,2022,"-0.33","1.33","-0.93","3.02",,,,1,1,"Bot",,,,,545358,,,4.838747412437434,-139.37016684913124,-4.928530760589073,-5.416198469908001,32.508780310863585,-14.002379065809436,"2.98","1.44",,,,"96.4",2218,"6.8",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.74",,,"0.7",1,0,0,,5,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",213,"0.024","0.163"
"FF","2022-09-23","92","-2.15","5.93","Ohtani, Shohei",669304,660271,,"called_strike",,,,,1,"Jose Miranda walks.","R","R","R","MIN","LAA","S",,,3,0,2022,"-0.47","1.32","-0.3","2.77",,,,1,1,"Bot",,,,,545358,,,5.75097948959124,-133.87819156900898,-5.073742543132032,-6.895258732102371,28.352394328605733,-15.399370483383107,"3.19","1.44",,,,"92.7",2086,"6.7",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.81",,,,,,,,5,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",212,"0","-0.052"
"FC","2022-09-23","90.4","-2.33","5.71","Ohtani, Shohei",669304,660271,,"ball",,,,,14,"Jose Miranda walks.","R","R","R","MIN","LAA","B",,,2,0,2022,"0.22","0.52","2.21","0.96",,,,1,1,"Bot",,,,,545358,,,10.916067865083921,-131.25597974256297,-7.089365276530356,0.5131550683059294,25.200444680852623,-24.870876520243822,"2.98","1.44",,,,"91.5",2358,"6.8",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.66",,,,,,,,5,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",197,"0","0.086"
"SL","2022-09-23","84.2","-2.35","5.79","Ohtani, Shohei",669304,660271,,"ball",,,,,14,"Jose Miranda walks.","R","R","R","MIN","LAA","B",,,1,0,2022,"1.22","0.36","2.28","1.62",,,,1,1,"Bot",,,,,545358,,,8.365212890737496,-122.26931543628488,-3.915446788277194,10.276133835146384,27.154910599194455,-27.967330087860848,"2.98","1.44",,,,"84.2",2550,"6.7",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.82",,,,,,,,5,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",59,"0","0.044"
"SL","2022-09-23","84.1","-2.32","5.82","Ohtani, Shohei",669304,660271,,"ball",,,,,14,"Jose Miranda walks.","R","R","R","MIN","LAA","B",,,0,0,2022,"0.87","0.27","1.65","1.3",,,,1,1,"Bot",,,,,545358,,,7.553521725951907,-122.17714882496735,-4.5777105036734165,7.0232589063666735,26.081894959280643,-28.714631677831257,"2.94","1.44",,,,"84.4",2528,"6.8",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.74",,,,,,,,5,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",85,"0","0.023"
"FC","2022-09-23","90.6","-2.24","5.83","Ohtani, Shohei",650333,660271,"field_out","hit_into_play",,,,,2,"Luis Arraez grounds out, second baseman Luis Rengifo to first baseman Mike Ford.","R","L","R","MIN","LAA","X",4,"ground_ball",0,1,2022,"0.31","0.67","0.13","3.05",,,,0,1,"Bot",151.07,158.88,,,545358,,,5.281835581392118,-131.89898924589536,-2.4785093462715118,2.5604426989635862,26.86288682453344,-24.055714698359846,"3.16","1.48",5,"83.6",-32,"91.3",2389,"6.6",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.94",0.054,0.05,"0",1,0,0,2,4,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",184,"-0.021","-0.187"
"FC","2022-09-23","91","-2.34","5.88","Ohtani, Shohei",650333,660271,,"foul",,,,,6,"Luis Arraez grounds out, second baseman Luis Rengifo to first baseman Mike Ford.","R","L","R","MIN","LAA","S",,,0,0,2022,"0.46","0.86","0.37","2.11",,,,0,1,"Bot",,,,,545358,,,5.837750276204097,-132.44483234172432,-5.499569423732588,4.404581361850094,24.38103537613547,-21.1489818546776,"3.16","1.48",192,"68.6",46,"92.1",2367,"6.6",661668,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.86",,,,,,,,4,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",206,"0","-0.034"
"FS","2022-09-17","87.7","-2","6.03","Ohtani, Shohei",624428,660271,"grounded_into_double_play","hit_into_play",,,,,13,"Adam Frazier grounds into a double play, second baseman Luis Rengifo to shortstop Livan Soto to first baseman Mike Ford.   Cal Raleigh out at 2nd.    Adam Frazier out at 1st.","R","L","R","LAA","SEA","X",4,"ground_ball",1,2,2022,"-0.31","0.19","-0.33","1.11",,,663728,1,7,"Top",145.76,149.6,,,545358,,,4.7148471743879865,-127.54446578377151,-6.222660674097294,-4.299706036437024,26.219080403501128,-29.023385497090505,"3.2","1.48",18,"74.4",-2,"88.8",1168,"7",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.52",0.094,0.085,"0",1,0,0,2,46,4,"Split-Finger",2,0,0,2,0,2,0,2,"Standard","Standard",250,"0.075","-0.284"
"FF","2022-09-17","97.1","-2.14","5.83","Ohtani, Shohei",624428,660271,,"called_strike",,,,,4,"Adam Frazier grounds into a double play, second baseman Luis Rengifo to shortstop Livan Soto to first baseman Mike Ford.   Cal Raleigh out at 2nd.    Adam Frazier out at 1st.","R","L","R","LAA","SEA","S",,,1,1,2022,"-0.52","1.33","-0.54","2.54",,,663728,1,7,"Top",,,,,545358,,,5.561433625642872,-141.28773501389463,-6.405590445167827,-8.243204633594246,30.595165864936806,-13.095897010159177,"3.12","1.44",,,,"98.4",2120,"6.9",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.62",,,,,,,,46,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",211,"0","-0.07"
"FF","2022-09-17","97.4","-2.08","5.88","Ohtani, Shohei",624428,660271,,"ball",,,,,9,"Adam Frazier grounds into a double play, second baseman Luis Rengifo to shortstop Livan Soto to first baseman Mike Ford.   Cal Raleigh out at 2nd.    Adam Frazier out at 1st.","R","L","R","LAA","SEA","B",,,0,1,2022,"-0.5","1.18","0.71","1.41",,,663728,1,7,"Top",,,,,545358,,,8.699990256771716,-141.44620153386919,-9.271992719140346,-8.620995998347652,31.47713700895642,-14.409119997432786,"3.06","1.43",,,,"98.3",2074,"6.9",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.63",,,,,,,,46,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",214,"0","0.031"
"FF","2022-09-17","96.5","-2.06","5.92","Ohtani, Shohei",624428,660271,,"foul",,,,,1,"Adam Frazier grounds into a double play, second baseman Luis Rengifo to shortstop Livan Soto to first baseman Mike Ford.   Cal Raleigh out at 2nd.    Adam Frazier out at 1st.","R","L","R","LAA","SEA","S",,,0,0,2022,"-0.5","1.23","-0.52","2.67",,,663728,1,7,"Top",,,,,545358,,,5.300240828113997,-140.40446144480742,-5.969905118331322,-7.713261813603571,30.026274347836804,-14.67370005260884,"3.2","1.48",223,"77.5",32,"97.8",2055,"6.9",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.6",,,,,,,,46,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",221,"0","-0.048"
"SL","2022-09-17","88.1","-2.64","5.67","Ohtani, Shohei",663728,660271,"walk","ball",,,,,14,"Cal Raleigh walks.","R","L","R","LAA","SEA","B",,,3,2,2022,"1.22","0.53","1.23","1.23",,,,1,7,"Top",,,,,545358,,,6.9506880360432985,-128.1021657446766,-5.856347398528678,12.044200463363694,25.559868745772715,-25.382746937599673,"3.46","1.6",,,,"89.1",2607,"6.8",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.66",,,"0.7",1,0,0,,45,7,"Slider",2,0,0,2,0,2,0,2,"Infield shift","Standard",66,"-0.039","0.212"
"SL","2022-09-17","88.1","-2.03","6.24","Ohtani, Shohei",663728,660271,,"ball",,,,,11,"Cal Raleigh walks.","R","L","R","LAA","SEA","B",,,2,2,2022,"0.54","-0.42","-2.2","2.54",,,,1,7,"Top",,,,,545358,,,-1.5587968712383795,-128.45352185888225,-2.0722933357900812,6.341514985984174,25.36752527047541,-36.69056350339464,"3.48","1.58",,,,"88.8",2518,"6.5",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.97",,,,,,,,45,6,"Slider",2,0,0,2,0,2,0,2,"Infield shift","Standard",63,"0","0.073"
"FF","2022-09-17","99","-2.16","5.92","Ohtani, Shohei",663728,660271,,"ball",,,,,12,"Cal Raleigh walks.","R","L","R","LAA","SEA","B",,,1,2,2022,"-0.06","1.2","0.25","4.15",,,,1,7,"Top",,,,,545358,,,6.795312404566441,-144.06258480463052,-2.2623259858013434,-2.389601642117445,31.482292926736424,-15.037318905179472,"3.55","1.6",,,,"99.9",2279,"6.7",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.85",,,,,,,,45,5,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",211,"0","0.023"
"FS","2022-09-17","88","-1.99","6.31","Ohtani, Shohei",663728,660271,,"foul",,,,,4,"Cal Raleigh walks.","R","L","R","LAA","SEA","S",,,1,2,2022,"-0.44","0.1","-0.69","2.83",,,,1,7,"Top",,,,,545358,,,4.098837792944036,-127.96811673847428,-2.4696474096833056,-5.729992339570485,29.4173240383202,-30.778570102408377,"3.55","1.64",194,"79.8",57,"88.3",1272,"6.7",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.76",,,,,,,,45,4,"Split-Finger",2,0,0,2,0,2,0,2,"Infield shift","Standard",240,"0","0"
"FS","2022-09-17","86.9","-1.83","6.14","Ohtani, Shohei",663728,660271,,"ball",,,,,14,"Cal Raleigh walks.","R","L","R","LAA","SEA","B",,,0,2,2022,"-0.37","0.05","1.27","-0.36",,,,1,7,"Top",,,,,545358,,,8.266860595867131,-126.08603761789796,-9.507025711137503,-5.714097382691489,26.567216451914952,-29.775199627789853,"3.44","1.58",,,,"87.5",1264,"6.9",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.6",,,,,,,,45,3,"Split-Finger",2,0,0,2,0,2,0,2,"Infield shift","Standard",243,"0","0.011"
"FS","2022-09-17","86.3","-1.91","6.24","Ohtani, Shohei",663728,660271,,"swinging_strike",,,,,13,"Cal Raleigh walks.","R","L","R","LAA","SEA","S",,,0,1,2022,"-0.5","-0.01","-0.31","1.22",,,,1,7,"Top",,,,,545358,,,4.862443570929986,-125.42698449957514,-5.681058381487254,-6.25088185401009,27.086799403097785,-31.290488341566,"3.55","1.64",,,,"86.8",1353,"6.9",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.64",,,,,,,,45,2,"Split-Finger",2,0,0,2,0,2,0,2,"Infield shift","Standard",243,"0","-0.031"
"SL","2022-09-17","84.6","-2.41","5.77","Ohtani, Shohei",663728,660271,,"called_strike",,,,,6,"Cal Raleigh walks.","R","L","R","LAA","SEA","S",,,0,0,2022,"1.27","0.52","0.5","2.15",,,,1,7,"Top",,,,,545358,,,4.282451638897653,-123.15854488285024,-3.1696260534257963,12.045906799402996,24.419028862630267,-26.46056387758656,"3.44","1.56",,,,"85.5",2507,"6.8",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.68",,,,,,,,45,1,"Slider",2,0,0,2,0,2,0,2,"Infield shift","Standard",59,"0","-0.024"
"FC","2022-09-17","91.7","-2.68","5.62","Ohtani, Shohei",608385,660271,"field_out","hit_into_play",,,,,5,"Jesse Winker grounds out, second baseman Luis Rengifo to first baseman Mike Ford.","R","L","R","LAA","SEA","X",4,"ground_ball",1,1,2022,"0.48","0.19","0.23","2.21",,,,0,7,"Top",169.39,139.91,,,545358,,,6.376761996724512,-133.39936016268155,-3.137885066504969,4.213484995957165,30.581950812937446,-29.470971171251477,"3.36","1.58",98,"94.6",6,"92.1",2446,"6.7",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.78",0.494,0.459,"0",1,0,0,4,44,3,"Cutter",2,0,0,2,0,2,0,2,"Infield shift","Standard",142,"0.033","-0.212"
"FS","2022-09-17","86.6","-1.95","6.12","Ohtani, Shohei",608385,660271,,"ball",,,,,14,"Jesse Winker grounds out, second baseman Luis Rengifo to first baseman Mike Ford.","R","L","R","LAA","SEA","B",,,0,1,2022,"-0.54","0.8","1.44","0.33",,,,0,7,"Top",,,,,545358,,,9.275600545833562,-125.55958282740843,-9.289055729942868,-7.7042187092571774,26.67554484932978,-21.860992595746122,"3.25","1.37",,,,"87.2",1385,"7",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.53",,,,,,,,44,2,"Split-Finger",2,0,0,2,0,2,0,2,"Infield shift","Standard",239,"0","0.025"
"SL","2022-09-17","84.3","-2.5","5.73","Ohtani, Shohei",608385,660271,,"called_strike",,,,,7,"Jesse Winker grounds out, second baseman Luis Rengifo to first baseman Mike Ford.","R","L","R","LAA","SEA","S",,,0,0,2022,"1.22","0.28","-0.83","1.98",,,,0,7,"Top",,,,,545358,,,1.4800226993081609,-122.78650004345843,-2.939784306833374,12.029536134134954,24.371566664450278,-28.93688888707332,"3.3","1.44",,,,"85.3",2291,"6.9",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.59",,,,,,,,44,1,"Slider",2,0,0,2,0,2,0,2,"Infield shift","Standard",60,"0","-0.034"
"FS","2022-09-17","85.8","-1.95","6.11","Ohtani, Shohei",467793,660271,"field_out","hit_into_play",,,,,4,"Carlos Santana grounds out to first baseman Mike Ford.","R","L","R","LAA","SEA","X",3,"ground_ball",0,1,2022,"-0.26","0.46","-0.54","2.25",,,,2,6,"Top",160.95,154.99,,,545358,,,3.9148142454682504,-124.97186645555574,-3.8670379728234368,-3.4784720511879286,23.850177144182034,-26.77786324344446,"3.4","1.63",61,"75.1",4,"86.9",987,"6.8",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.67",0.211,0.201,"0",1,0,0,2,40,2,"Split-Finger",2,0,0,2,0,2,0,2,"Infield shift","Standard",248,"0.012","-0.082"
"SI","2022-09-17","98.5","-2.37","5.7","Ohtani, Shohei",467793,660271,,"foul",,,,,4,"Carlos Santana grounds out to first baseman Mike Ford.","R","L","R","LAA","SEA","S",,,0,0,2022,"-1.31","0.39","-0.39","2.18",,,,2,6,"Top",,,,,545358,,,8.490753456034899,-143.12779339886615,-5.015377581682029,-20.009787235372105,34.246281593983745,-25.78323282628013,"3.4","1.63",250,"75.8",39,"99.2",1860,"6.8",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.68",,,,,,,,40,1,"Sinker",2,0,0,2,0,2,0,2,"Infield shift","Standard",220,"0","-0.017"
"SL","2022-09-17","85.7","-2.74","5.51","Ohtani, Shohei",664034,660271,"field_out","hit_into_play",,,,,12,"Ty France lines out to second baseman Luis Rengifo.","R","R","R","LAA","SEA","X",4,"line_drive",1,0,2022,"1.14","0.48","1.05","2.36",,,,1,6,"Top",129.98,138.73,,,545358,,,6.69588195248669,-124.57605742854125,-2.105679930795775,10.391122451248357,26.62055292085249,-26.93147080038008,"3.22","1.5",156,"72.7",15,"86.2",2560,"6.8",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.71",0.569,0.512,"0",1,0,0,4,39,2,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",64,"0.021","-0.178"
"SI","2022-09-17","97.8","-2.16","5.69","Ohtani, Shohei",664034,660271,,"ball",,,,,9,"Ty France lines out to second baseman Luis Rengifo.","R","R","R","LAA","SEA","B",,,0,0,2022,"-1.49","0.42","0.76","1.53",,,,1,6,"Top",,,,,545358,,,11.399477142761066,-141.7383248296997,-6.648474152744671,-22.72620233514837,34.69955542939666,-25.096672824378864,"3.24","1.52",,,,"98.3",2001,"7",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.53",,,,,,,,39,1,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",211,"0","0.023"
"SL","2022-09-17","87.9","-2.82","5.58","Ohtani, Shohei",641487,660271,"strikeout","called_strike",,,,,7,"J.P. Crawford called out on strikes.","R","L","R","LAA","SEA","S",2,,2,2,2022,"0.96","0.67","-0.73","1.96",,,,0,6,"Top",,,,,545358,,,3.1234159377628345,-127.99052070192029,-4.084631624552394,9.780229260757928,27.914751685288277,-24.117982201586283,"3.21","1.44",,,,"88.7",2437,"6.9",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.63",,,"0",1,0,0,,38,7,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",79,"0.03","-0.195"
"SI","2022-09-17","99.2","-2.3","5.7","Ohtani, Shohei",641487,660271,,"foul",,,,,4,"J.P. Crawford called out on strikes.","R","L","R","LAA","SEA","S",,,2,2,2022,"-1.44","0.59","-0.71","2.35",,,,0,6,"Top",,,,,545358,,,7.790286278624447,-144.1534379119797,-5.121725519403274,-21.95228727697692,35.71198423431003,-22.92879685820587,"3.29","1.55",210,"78.3",24,"99.7",1827,"6.8",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.72",,,,,,,,38,6,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",306,"0","0"
"SL","2022-09-17","87.7","-2.65","5.79","Ohtani, Shohei",641487,660271,,"ball",,,,,13,"J.P. Crawford called out on strikes.","R","L","R","LAA","SEA","B",,,1,2,2022,"1.05","0.6","-0.78","1.16",,,,0,6,"Top",,,,,545358,,,2.3530608877084638,-127.56081854957309,-6.341763395629314,10.957683749411839,26.8820541933818,-24.51725113005945,"3.25","1.49",,,,"88.4",2483,"6.8",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.72",,,,,,,,38,5,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",64,"0","0.037"
"SL","2022-09-17","87.2","-2.1","6.25","Ohtani, Shohei",641487,660271,,"foul",,,,,1,"J.P. Crawford called out on strikes.","R","L","R","LAA","SEA","S",,,1,2,2022,"0.55","-0.43","-0.57","3.32",,,,0,6,"Top",,,,,545358,,,2.5674062092224554,-127.05926189475106,0.010432642314202045,5.418236393269702,26.533244787376976,-37.024503074451935,"3.29","1.55",232,"82.1",28,"87.8",2517,"6.6",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.89",,,,,,,,38,4,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",62,"0","0"
"FS","2022-09-17","89.5","-1.87","6.1","Ohtani, Shohei",641487,660271,,"ball",,,,,14,"J.P. Crawford called out on strikes.","R","L","R","LAA","SEA","B",,,0,2,2022,"-0.37","0.3","0.63","-0.36",,,,0,6,"Top",,,,,545358,,,7.010164136296529,-129.85904710461142,-10.63723872172465,-5.701551654272183,27.072630685175678,-26.66986843008683,"3.29","1.51",,,,"90.2",1280,"6.9",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.63",,,,,,,,38,3,"Split-Finger",2,0,0,2,0,2,0,2,"Standard","Standard",243,"0","0.017"
"FC","2022-09-17","90.5","-2.79","5.65","Ohtani, Shohei",641487,660271,,"called_strike",,,,,1,"J.P. Crawford called out on strikes.","R","L","R","LAA","SEA","S",,,0,1,2022,"0.47","0","-0.56","3.14",,,,0,6,"Top",,,,,545358,,,4.594604818049668,-131.78735046229022,-0.3243131296770124,4.590538191320293,27.050922780970723,-32.37187882040095,"3.19","1.47",,,,"91.2",2366,"6.6",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.89",,,,,,,,38,2,"Cutter",2,0,0,2,0,2,0,2,"Standard","Standard",119,"0","-0.046"
"SL","2022-09-17","83.1","-2.43","5.73","Ohtani, Shohei",641487,660271,,"called_strike",,,,,13,"J.P. Crawford called out on strikes.","R","L","R","LAA","SEA","S",,,0,0,2022,"1.13","0.41","-0.84","2.14",,,,0,6,"Top",,,,,545358,,,1.44392546662386,-121.05052999115915,-2.577728017073572,10.834196217862893,23.370162370089893,-27.896957300109886,"3.29","1.51",,,,"83.9",2364,"6.7",663426,660271,545358,645801,650859,622110,670869,666160,545361,621493,"53.76",,,,,,,,38,1,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",67,"0","-0.034"
"FS","2022-09-17","88.2","-2","5.97","Ohtani, Shohei",647351,660271,"strikeout","swinging_strike",,,,,13,"Abraham Toro strikes out swinging.","R","L","R","LAA","SEA","S",2,,1,2,2022,"-0.53","-0.18","-0.76","0.9",,,664059,2,5,"Top",,,,,545358,,,4.162342403928114,-128.2498279484386,-5.858434733451041,-6.750034148034448,28.08910743162463,-33.06382089712764,"3.32","1.56",,,,"88.8",1096,"6.8",663426,660271,545358,645801,683021,622110,650859,666160,545361,621493,"53.66",,,"0",1,0,0,,34,4,"Split-Finger",2,0,0,2,0,2,0,2,"Standard","Standard",240,"0.028","-0.158"
"FF","2022-09-17","97.7","-2.22","5.84","Ohtani, Shohei",647351,660271,,"ball",,,,,11,"Abraham Toro strikes out swinging.","R","L","R","LAA","SEA","B",,,0,2,2022,"-0.38","1.06","-1.33","3.06",,,664059,2,5,"Top",,,,,545358,,,3.3184423174489615,-142.26156580832316,-4.510342466490084,-5.948444274847435,30.27025580598079,-16.913626132897022,"3.32","1.58",,,,"98.9",2051,"6.7",663426,660271,545358,645801,683021,622110,650859,666160,545361,621493,"53.76",,,,,,,,34,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",216,"0","0.023"
"SL","2022-09-17","84.4","-2.59","5.63","Ohtani, Shohei",647351,660271,,"called_strike",,,,,4,"Abraham Toro strikes out swinging.","R","L","R","LAA","SEA","S",,,0,1,2022,"1.57","0.2","-0.67","2.56",,,664059,2,5,"Top",,,,,545358,,,1.3508296516108205,-122.988349339253,-1.1756312340831891,15.62263752431589,24.94022266564274,-30.09053668538697,"3.21","1.6",,,,"84.9",2501,"6.6",663426,660271,545358,645801,683021,622110,650859,666160,545361,621493,"53.89",,,,,,,,34,2,"Slider",2,0,0,2,0,2,0,2,"Infield shift","Standard",68,"0","-0.048"
