ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
19191,Clement Haughton Langston Cazalet,M,38,NA,NA,Great Britain-3,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,Bronze
22363,Mildred Coles,F,32,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Women's Singles, Covered Courts",NA
23727,Walter Cecil Crawley,M,28,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
23727,Walter Cecil Crawley,M,28,NA,NA,Great Britain-4,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
28817,Charles Percy Dixon,M,35,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
28817,Charles Percy Dixon,M,35,NA,NA,Great Britain-3,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,Bronze
29109,"Reginald Frank ""Reggie"" Doherty",M,35,NA,NA,Great Britain-1,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,Gold
31195,Gladys Shirley Eastlake-Smith (-Lamplough),F,24,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Women's Singles, Covered Courts",Gold
31211,Wilberforce Vaughan Eaves,M,40,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,Bronze
31211,Wilberforce Vaughan Eaves,M,40,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Singles, Covered Courts",NA
31211,Wilberforce Vaughan Eaves,M,40,NA,NA,Great Britain-4,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Doubles, Covered Courts",NA
33132,Lionel Hunter Escombe,M,NA,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Singles, Covered Courts",NA
33132,Lionel Hunter Escombe,M,NA,NA,NA,Great Britain-3,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Doubles, Covered Courts",NA
36502,John Fortescue Foulkes,M,35,NA,NA,Canada,CAN,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
36502,John Fortescue Foulkes,M,35,NA,NA,Canada,CAN,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
37299,Otto Froitzheim,M,24,NA,NA,Germany,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,Silver
37299,Otto Froitzheim,M,24,NA,NA,Germany-1,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
39096,Victor Reginald Gauntlett,M,NA,NA,NA,South Africa,RSA,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
39096,Victor Reginald Gauntlett,M,NA,NA,NA,South Africa,RSA,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
39786,Marie Claude Maurice Germot,M,25,NA,NA,France,FRA,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
41826,"Arthur William Charles ""Wentworth"" Gore",M,40,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Singles, Covered Courts",Gold
41826,"Arthur William Charles ""Wentworth"" Gore",M,40,NA,NA,Great Britain-1,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Doubles, Covered Courts",Gold
42660,Alice Norah Gertrude Greene,F,28,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Women's Singles,NA
42660,Alice Norah Gertrude Greene,F,28,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Women's Singles, Covered Courts",Silver
43353,Josef Gruss (Miovsk),M,23,NA,NA,Bohemia,BOH,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
48637,George Whiteside Hillyard,M,44,NA,NA,Great Britain-1,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,Gold
48637,George Whiteside Hillyard,M,44,NA,NA,Great Britain-4,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Doubles, Covered Courts",NA
51429,Bohuslav Hyk,M,18,NA,NA,Bohemia,BOH,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
51429,Bohuslav Hyk,M,18,NA,NA,Bohemia,BOH,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
60581,Rolf Kinzl,M,29,NA,NA,Austria,AUT,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
60928,"Harold Austin ""Harry"" Kitson",M,33,NA,NA,South Africa,RSA,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
60928,"Harold Austin ""Harry"" Kitson",M,33,NA,NA,South Africa,RSA,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
64014,Oskar Kreuzer,M,20,NA,NA,Germany,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
64014,Oskar Kreuzer,M,20,NA,NA,Germany-2,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
66165,"Dorothea Katherine ""Dorothy"" Lambert Chambers (Douglass-)",F,29,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Women's Singles,Gold
67060,Dezs Lauber,M,28,NA,NA,Hungary,HUN,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
82345,"Agnes Mary ""Agatha"" Morton (-Stewart)",F,36,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Women's Singles,NA
91641,James Cecil Parke,M,26,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
91641,James Cecil Parke,M,26,NA,NA,Great Britain-2,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,Silver
94689,Fritz Felix Piepes,M,21,NA,NA,Austria,AUT,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
94689,Fritz Felix Piepes,M,21,NA,NA,Austria,AUT,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
94939,Violet Millicent Pinckney,F,37,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Women's Singles, Covered Courts",NA
96615,"Robert Branks ""Bobby"" Powell",M,27,NA,NA,Canada,CAN,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
96615,"Robert Branks ""Bobby"" Powell",M,27,NA,NA,Canada,CAN,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
96627,Kenneth Powell,M,23,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
96627,Kenneth Powell,M,23,NA,NA,Great Britain-4,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
98333,Friedrich-Wilhelm Rahe,M,20,NA,NA,Germany,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
98333,Friedrich-Wilhelm Rahe,M,20,NA,NA,Germany-2,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
100539,John Richardson,M,34,NA,NA,South Africa,RSA,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
101044,Major Josiah George Ritchie,M,37,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,Gold
101044,Major Josiah George Ritchie,M,37,NA,NA,Great Britain-2,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,Silver
101044,Major Josiah George Ritchie,M,37,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Singles, Covered Courts",Bronze
101044,Major Josiah George Ritchie,M,37,NA,NA,Great Britain-3,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Doubles, Covered Courts",NA
107401,Heinrich Georg Schomburgk,M,22,NA,NA,Germany,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
107401,Heinrich Georg Schomburgk,M,22,NA,NA,Germany-1,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
108964,Carl Gunnar Emanuel Setterwall,M,26,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Singles, Covered Courts",NA
108964,Carl Gunnar Emanuel Setterwall,M,26,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Doubles, Covered Courts",Bronze
110812,George Mieville Simond,M,41,NA,NA,Great Britain-2,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Men's Doubles, Covered Courts",Silver
111962,David Slva,M,NA,NA,NA,Bohemia,BOH,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
111962,David Slva,M,NA,NA,NA,Bohemia,BOH,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
121385,Ede Tth,M,24,NA,NA,Hungary,HUN,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
121385,Ede Tth,M,24,NA,NA,Hungary,HUN,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
124747,Christiaan van Lennep,M,21,NA,NA,Netherlands,NED,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
124747,Christiaan van Lennep,M,21,NA,NA,Netherlands,NED,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
124748,Roelof van Lennep,M,31,NA,NA,Netherlands,NED,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
124748,Roelof van Lennep,M,31,NA,NA,Netherlands,NED,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
127280,"Alexander Moritz Reinhold ""Fritz"" von Bissing",M,21,NA,NA,Germany,GER,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
127446,Jen von Zsigmondy,M,18,NA,NA,Hungary,HUN,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
127446,Jen von Zsigmondy,M,18,NA,NA,Hungary,HUN,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
128190,Elsa Wallenberg (Lilliehk-),F,31,NA,NA,Sweden,SWE,1908 Summer,1908,Summer,London,Tennis,"Tennis Women's Singles, Covered Courts",NA
130942,Ruth Isabel Winch (Legh-),F,37,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,Tennis Women's Singles,Bronze
134173,Arthur Zborzil,M,22,NA,NA,Austria,AUT,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
134173,Arthur Zborzil,M,22,NA,NA,Austria,AUT,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Doubles,NA
134322,Ladislav emla,M,20,NA,NA,Bohemia,BOH,1908 Summer,1908,Summer,London,Tennis,Tennis Men's Singles,NA
1531,Frances Helen Aitchison (-Leisk),F,30,NA,NA,Great Britain-1,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",Silver
1531,Frances Helen Aitchison (-Leisk),F,30,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Women's Singles, Covered Courts",NA
2539,Aleksandr Apollonovich Alenitsyn,M,27,NA,NA,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
4287,Bjarne Angell,M,24,NA,NA,Norway-1,NOR,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
4988,Jrgen Arenholt,M,35,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
4988,Jrgen Arenholt,M,35,NA,NA,Denmark-2,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
5213,Edith Arnheim (Lasch-),F,28,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Women's Singles,NA
5213,Edith Arnheim (Lasch-),F,28,NA,NA,Sweden-3,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,NA
5213,Edith Arnheim (Lasch-),F,28,NA,NA,Sweden-1,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",NA
5213,Edith Arnheim (Lasch-),F,28,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Women's Singles, Covered Courts",NA
8107,Herbert Roper Barrett,M,38,NA,NA,Great Britain-1,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",Silver
8107,Herbert Roper Barrett,M,38,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
8107,Herbert Roper Barrett,M,38,NA,NA,Great Britain-3,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",NA
9024,Alfred Ernest Beamish,M,32,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
9024,Alfred Ernest Beamish,M,32,NA,NA,Great Britain-2,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",Bronze
9974,Curt Ragnar Benckert,M,24,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
9974,Curt Ragnar Benckert,M,24,NA,NA,Sweden-1,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
9974,Curt Ragnar Benckert,M,24,NA,NA,Sweden-1,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",NA
11936,"Anna Margrethe ""Molla"" Bjurstedt-Mallory",F,28,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Women's Singles,Bronze
11936,"Anna Margrethe ""Molla"" Bjurstedt-Mallory",F,28,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,NA
11945,Johan Herman Bjrklund,M,29,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
11945,Johan Herman Bjrklund,M,29,NA,NA,Norway-3,NOR,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
12116,"Franois Joseph Marie Antoine ""Jean-Franois"" Blanchy",M,25,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
12319,"Otte Pierre Nicolas ""Otto"" Blom",M,25,NA,NA,Netherlands,NED,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
13800,Wollmar Filip Bostrm,M,33,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
13800,Wollmar Filip Bostrm,M,33,NA,NA,Sweden-1,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
13800,Wollmar Filip Bostrm,M,33,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
13800,Wollmar Filip Bostrm,M,33,NA,NA,Sweden-1,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",NA
15405,Marguerite Marie Broquedis-Billout (-Bordes),F,19,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Women's Singles,Gold
15405,Marguerite Marie Broquedis-Billout (-Bordes),F,19,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,Bronze
15845,Ellen Maria Brusewitz (Holmstrm-),F,33,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Women's Singles,NA
17899,Henry Albert Canet,M,34,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
17899,Henry Albert Canet,M,34,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,Bronze
17899,Henry Albert Canet,M,34,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,Bronze
18242,George Aristides Caridia (Karidias-),M,43,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
18242,George Aristides Caridia (Karidias-),M,43,NA,NA,Great Britain-1,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",NA
18924,Thora Gerda Sofie Castenschiold (-Carlheim-Gyllenskld),F,30,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",NA
18924,Thora Gerda Sofie Castenschiold (-Carlheim-Gyllenskld),F,30,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Women's Singles, Covered Courts",Silver
19268,Margareta Cordelia Cederschild,F,32,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Women's Singles,NA
19268,Margareta Cordelia Cederschild,F,32,NA,NA,Sweden-2,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",NA
19268,Margareta Cordelia Cederschild,F,32,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Women's Singles, Covered Courts",NA
28817,Charles Percy Dixon,M,39,NA,NA,Great Britain-2,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",Gold
28817,Charles Percy Dixon,M,39,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",Silver
28817,Charles Percy Dixon,M,39,NA,NA,Great Britain-2,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",Bronze
35155,Sigrid Fick (Frenckell-),F,25,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Women's Singles,NA
35155,Sigrid Fick (Frenckell-),F,25,NA,NA,Sweden-1,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,Silver
35155,Sigrid Fick (Frenckell-),F,25,NA,NA,Sweden-3,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",Bronze
35155,Sigrid Fick (Frenckell-),F,25,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Women's Singles, Covered Courts",NA
36944,Ove Kamphwener Frederiksen,M,27,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
36944,Ove Kamphwener Frederiksen,M,27,NA,NA,Denmark-1,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
37215,Ernst Peter Ltken Frigast,M,22,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
37215,Ernst Peter Ltken Frigast,M,22,NA,NA,Denmark-1,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
37414,Karel Ludvik Fuchs (-Robtn),M,23,183,NA,Bohemia,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
37414,Karel Ludvik Fuchs (-Robtn),M,23,183,NA,Bohemia-1,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
37414,Karel Ludvik Fuchs (-Robtn),M,23,183,NA,Bohemia,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
39786,Marie Claude Maurice Germot,M,29,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
39786,Marie Claude Maurice Germot,M,29,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",Gold
40910,Henry Maurice Andr Gobert,M,21,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",Gold
40910,Henry Maurice Andr Gobert,M,21,NA,NA,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",Gold
41826,"Arthur William Charles ""Wentworth"" Gore",M,44,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
41826,"Arthur William Charles ""Wentworth"" Gore",M,44,NA,NA,Great Britain-3,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",NA
43114,Torsten Gustav Magnus Henning Grnfors,M,23,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
43114,Torsten Gustav Magnus Henning Grnfors,M,23,NA,NA,Sweden-2,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,NA
43114,Torsten Gustav Magnus Henning Grnfors,M,23,NA,NA,Sweden-2,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
43114,Torsten Gustav Magnus Henning Grnfors,M,23,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
44840,Jaroslav Hainz,M,28,NA,NA,Bohemia,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
45617,Edith Margaret Hannam (Boucher-),F,33,NA,NA,Great Britain-2,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",Gold
45617,Edith Margaret Hannam (Boucher-),F,33,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Women's Singles, Covered Courts",Gold
45814,Victor Georg Hansen,M,22,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
45814,Victor Georg Hansen,M,22,NA,NA,Denmark-3,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
46791,Ebba Hay,F,45,NA,NA,Sweden-4,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",NA
48360,Luis Maria Heyden,M,18,NA,NA,Germany,GER,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
48360,Luis Maria Heyden,M,18,NA,NA,Germany-2,GER,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
49528,"Anna Sofia ""Annie"" Holmstrm",F,32,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Women's Singles,NA
49528,"Anna Sofia ""Annie"" Holmstrm",F,32,NA,NA,Sweden-2,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,NA
49528,"Anna Sofia ""Annie"" Holmstrm",F,32,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Women's Singles, Covered Courts",NA
51429,Bohuslav Hyk,M,22,NA,NA,Bohemia,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
51429,Bohuslav Hyk,M,22,NA,NA,Bohemia-3,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
52125,Vagn Ingerslev,M,27,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
52125,Vagn Ingerslev,M,27,NA,NA,Denmark-2,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
56421,Jaroslav Just,M,29,NA,NA,Bohemia,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
56421,Jaroslav Just,M,29,NA,NA,Bohemia-2,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
58645,Johan Carl Kempe,M,27,NA,NA,Sweden-2,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",NA
58645,Johan Carl Kempe,M,27,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
58645,Johan Carl Kempe,M,27,NA,NA,Sweden-2,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",Silver
60928,"Harold Austin ""Harry"" Kitson",M,37,NA,NA,South Africa,RSA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,Silver
60928,"Harold Austin ""Harry"" Kitson",M,37,NA,NA,South Africa,RSA,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,Gold
61866,Ji Kodl,M,23,NA,NA,Bohemia,BOH,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
62786,"Dorothea ""Dora"" Kring",F,31,NA,NA,Germany,GER,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Women's Singles,Silver
62786,"Dorothea ""Dora"" Kring",F,31,NA,NA,Germany,GER,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,Gold
64014,Oskar Kreuzer,M,24,NA,NA,Germany,GER,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,Bronze
66414,Conrad Langaard,M,21,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
66414,Conrad Langaard,M,21,NA,NA,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Mixed Doubles,NA
66414,Conrad Langaard,M,21,NA,NA,Norway-2,NOR,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Doubles,NA
66787,Erik ckenholt Larsen,M,31,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",NA
66787,Erik ckenholt Larsen,M,31,NA,NA,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Singles, Covered Courts",NA
68283,Hakon Leffler,M,25,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tennis,Tennis Men's Singles,NA
